R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
10.0,36.5844749808945,2.87983392413019,27.282296945717,0.666666666666666,7154.57653827347,9.97368294470618,1.57926862236731,0.229000109883067,0.0,18.4722222222222,3.93103448275862,10.0,42.9366159678805,3.5790523781427,43.6965875360855,0.666666666666666,25630.9904406152,31.8660737379971,3.24540219766568,0.152639081141018,0.0,6.16555555555555,2.37931034482758,1
10.0,37.2149453830517,2.72648887221311,27.2910030568255,0.666666666666666,8240.26391684453,8.20725902924721,1.66424738088367,0.113330286013535,0.0,18.7288888888888,3.93103448275862,10.0,50.6209856847138,3.92602471933271,40.558620556173,0.666666666666666,24930.5846363884,27.241041466087,2.95699463927887,0.249188795969993,0.0,5.57888888888888,2.3103448275862,1
10.0,38.88775736644,2.91837922412794,34.218989069804,0.666666666666666,10835.5598176177,10.6706624842834,1.6216686341117,0.24191124758262,0.0,21.1122222222222,4.06896551724137,10.0,47.0175641857964,3.41820718295318,35.9807438853808,0.666666666666666,25588.2474664618,32.5718000605874,2.41930595824346,0.189707476266941,0.0,5.55555555555555,2.17241379310344,1
10.0,39.8639728486916,2.87016935205007,34.3732620809504,0.666666666666666,13385.5973198579,11.3271045175054,1.94941787149819,0.373270321751848,0.0,21.4399999999999,4.20689655172413,10.0,47.961342406816,3.7177110835969,34.9725064260604,0.666666666666666,23200.5489969639,28.117374680778,3.77878670589105,0.300604400147777,0.0,4.48999999999999,2.06896551724137,1
10.0,42.9764811946452,3.00443018698941,33.8668896616731,0.666666666666666,19564.645735237,13.2978194663385,2.26175478762826,0.26052690253174,0.0,21.8055555555555,4.10344827586206,10.0,45.7344793970016,3.18744807743553,38.5722359145512,0.666666666666666,27864.9049707,27.371200584408,3.82981746660079,0.340441843229033,0.0,5.77888888888888,2.24137931034482,1
10.0,45.4841898979978,3.28292596480816,41.9712987513421,0.666666666666666,24171.7667398516,15.3222592776756,1.82599979892301,0.337909973197428,0.0,23.0,4.0,10.0,46.7545788242363,3.26312976245747,38.7177189222779,0.666666666666666,25155.9924464264,25.8102773307763,3.29925185987239,0.284145664512777,0.0,5.84,2.20689655172413,1
10.0,40.1502298464414,2.93888979222954,34.422492484011,0.666666666666666,18597.1249200464,11.8258524810124,1.64548037103562,0.20361364170701,0.0,23.5555555555555,3.62068965517241,10.0,47.2020035312135,3.20398538408095,40.5102889917561,0.666666666666666,23770.2170407733,24.5135219656822,2.61149403397427,0.0397066669797841,0.0,5.84,2.0,1
10.0,42.707369826348,2.93783047908106,33.9640383729315,0.666666666666666,21483.069648477802,14.752795453395,1.94543597678421,0.159295903200236,0.0,22.1388888888888,3.48275862068965,10.0,48.5156145158521,3.22284450842605,40.4250732631906,0.666666666666666,18991.5826854972,26.8685425292471,3.42838297521391,0.0861198110702562,0.0,5.63999999999999,1.89655172413793,1
10.0,44.270250379271,2.98085774604639,33.5811060030779,0.666666666666666,22203.5109111186,18.7968520607373,3.27747075770053,0.314053286186498,0.0,23.1733333333333,3.51724137931034,10.0,49.4577145988537,3.23563226814905,42.0795812590292,0.666666666666666,15716.3066494833,28.6078871551458,3.42791289596026,0.0867931785825613,0.0,5.99555555555555,1.82758620689655,1
10.0,39.7474428751978,2.44763664689547,35.527681458914,0.666666666666666,24025.3576393919,14.0278568436022,1.75032782010332,0.265228055229873,0.0,23.1433333333333,3.51724137931034,10.0,50.5013034724519,3.39936553801567,48.7635389027456,0.666666666666666,12855.9287744712,20.8578670070872,2.18765963310034,0.169839256148333,0.0,6.06666666666666,1.79310344827586,1
10.0,40.5267374657116,2.61690118337421,35.7450293050365,0.666666666666666,24584.3220275344,13.357852785717,1.65094045176295,0.22519558872157,0.0,23.5333333333333,3.51724137931034,10.0,52.1446945713899,3.33675912611298,46.1365464273113,1.33333333333333,9329.4473888291,25.75920636211,2.42699355671263,0.091228021991752,0.0,6.42666666666666,1.68965517241379,1
10.0,41.1749218896622,2.60758689639614,40.1489799762368,0.666666666666666,24792.5649679752,16.5220864041026,1.66410930996208,0.15236497630915,0.0,23.9955555555555,3.48275862068965,10.0,53.1077064343296,3.65091755822329,42.1069470214565,1.33333333333333,7389.365130827,19.2346677837926,2.17678570710162,0.145709531225095,0.0,6.51222222222222,1.72413793103448,1
10.0,45.5244843321585,3.22381092889908,31.7138752966661,0.666666666666666,14621.9268414504,17.0540579563666,2.32481474499121,0.21651822557455,0.0,23.9066666666666,3.55172413793103,10.0,54.2661219575907,3.76051040229614,40.7058217083293,1.33333333333333,6423.72552950796,16.6564416570625,2.90348903068445,0.076221333068988,0.0,5.07222222222222,1.6551724137931,1
10.0,48.6770496262192,3.44964436711804,38.3630870791225,0.666666666666666,9666.73657542772,17.0422842671015,1.71666350058784,0.147275582012321,0.0,24.8622222222222,3.72413793103448,10.0,59.1765604702884,3.26586422330558,21.8597390949077,1.33333333333333,7109.93415753525,20.6715212619468,3.45119410828346,0.16955531842109,0.0,5.36555555555555,1.58620689655172,1
