R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
10,46.64341971,3.029616039,39.57170808,0.666666667,7572.39806,15.18800987,1.679943654,0.181226146,0,5.493333333,2.275862069,10,51.02138839,2.874417599,28.29491046,0.666666667,7937.96088,29.99804194,2.562854006,0.281036673,0,5.365555556,2.068965517,1
10,44.55450698,2.935570186,33.36365591,0.666666667,6141.501556,15.40452701,1.774297111,0.220383629,0,4.995555556,2.103448276,10,47.72177786,2.878449251,25.511076,0.666666667,5180.167853,27.07624553,1.85288135,0.249478828,0,5.232222222,2.137931034,1
10,40.78502297,2.790264456,19.54607755,0.666666667,3609.023206,16.8572003,2.085892868,0.170176555,0,4.995555556,1.965517241,10,46.65047121,2.978687533,24.01053895,0.666666667,3901.717887,32.46589927,2.137110538,0.116044202,0,5.09,2.137931034,1
10,38.88763053,2.969216757,19.61078413,0.666666667,2680.314491,19.33616379,2.475098171,0.043382846,0,7.032222222,2.206896552,10,51.37954791,2.507644293,31.71230386,0.666666667,7669.037349,30.41205393,2.372567498,0.136861785,0,5.195555556,2.034482759,1
10,41.40412485,3.006863123,20.80873249,0.666666667,4844.140305,17.42279877,2.767032902,0.191846697,0,6.84,2.517241379,10,50.39226578,2.634920169,31.39976496,0.666666667,6410.974468,31.18514292,2.450510898,0.123529375,0,4.756666667,2.034482759,1
10,43.39625272,3.089109263,30.45768859,0.666666667,7197.851414,28.2678733,3.694688321,0.144318388,0,7.728888889,2.620689655,10,49.74893039,2.680385998,31.7390217,0.666666667,5626.406389,26.96097329,2.005631712,0.329790017,0,4.782222222,2.103448276,1
10,41.69335332,3.043993688,25.37351108,0.666666667,5926.457092,18.42799053,3.045683597,0.191848851,0,7.845555556,2.586206897,10,47.8084017,2.806313645,28.74508526,0.666666667,3866.987417,28.55100517,1.980005054,0.254694506,0,4.823333333,2.172413793,1
10,42.35302403,3.148530013,31.25861105,0.666666667,6629.604295,17.42846924,2.742125156,0.225054517,0,7.528888889,2.517241379,10,48.15256257,2.91898144,33.19330069,0.666666667,4147.144733,27.32597976,2.215506688,0.333908034,0,5.093333333,2.275862069,1
10,43.37165447,3.276993307,35.39627744,0.666666667,7509.103824,19.57876038,2.541339459,0.089807259,0,7.645555556,2.551724138,7.21727421,40.80132682,2.663717893,11.79559403,9.333333333,553.6870636,30.8122647,2.598462034,0.180085853,0,5.093333333,2.310344828,1
10,36.61065165,2.710858133,19.86614451,1.333333333,4302.605513,18.93114649,3.253733612,0.098488939,0,7.826666667,2.551724138,7.404878567,40.74712708,2.658549669,12.04467199,9.333333333,608.0703956,30.96402283,2.441793376,0.216533986,0,5.245555556,2.379310345,1
