R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
114.36226703096082,45.46213524358205,2.6546507460276483,40.19969845304287,0.6666666666666666,4821.395639758018,14.208001048773156,2.3151542656704196,0.19532672805528126,0.0,13.333333333333334,1.7586206896551724,39.31171192179399,42.56933079352569,2.809805257751236,25.506276258277175,1.3333333333333333,4778.131911255283,36.20748325633173,3.3557837755892947,0.08449767628080306,0.0,2.64888888888889,1.7241379310344827,1
42.99737776440126,42.235211820385,2.6216932993516098,28.23603760141186,0.6666666666666666,2693.2461602408994,14.110787970566605,1.5178374475665979,0.27910329446664667,0.0,11.845555555555553,1.6551724137931034,54.20074960184031,41.87970477157847,2.8336966370447043,25.38000938513783,1.3333333333333333,4667.072958277801,30.259527444430177,2.88401733171707,0.10119259817907421,0.0,2.965555555555555,1.7586206896551724,1
13.35676235035254,39.03416683822583,2.195865414871298,13.785608746752505,2.0,1611.5404149286253,11.078611764425261,1.1384451817752606,0.5220651757244865,0.0,17.266666666666666,1.9310344827586208,44.222877945314345,43.08918856009537,2.8789064017485746,24.87420610134534,1.3333333333333333,5930.328061889946,33.22678976476482,3.793923277122509,0.20328431500961028,0.0,2.973333333333333,1.896551724137931,1
21.345070265645234,39.11690685392136,2.4241308702038094,21.627644973565943,2.0,1818.5410556274826,11.963079460783774,1.180997481231245,0.4976802270271569,0.0,26.645555555555553,1.9655172413793103,80.16672598931503,41.1743670076296,3.089276717570977,36.12391659405064,1.3333333333333333,5558.006190545434,29.537204602404472,2.8291238180950193,0.06369506976997118,0.0,3.3433333333333346,1.9655172413793103,1
60.8314701438635,38.06011204759411,2.544343095634587,35.07336252806292,2.0,2156.7650835149507,11.690560617138033,1.1913433259380337,0.507598008122175,0.0,59.89,2.413793103448276,41.21023150083292,43.60606409593556,2.858362279075391,24.884445710822234,0.6666666666666666,7234.426474386957,28.646048835122144,2.9110872402490484,0.10558510348355844,0.0,3.3433333333333346,1.8620689655172413,1
49.75038682045523,41.039276784808614,2.6450789793302554,28.29213196499461,0.6666666666666666,2878.5472472725755,13.007221065118983,1.2810574838438438,0.4075182793353686,0.0,67.24000000000001,2.7241379310344827,39.947826476727045,44.55501197699452,2.851730929715859,24.8396314202377,0.6666666666666666,8129.011102182937,27.654113190999396,2.531670080099556,0.09816491291332555,0.0,3.293333333333335,1.896551724137931,1
83.208483670779,47.350527061837944,3.0985787198933235,40.92856632399827,0.6666666666666666,7488.642867232567,13.42994353975115,1.916972688938196,0.29683403938091235,0.0,102.07222222222222,3.413793103448276,61.18513468133547,48.883289619768405,2.7368104041046224,32.535209595768336,0.6666666666666666,9872.224827897253,33.551050732255874,4.032695666489924,0.21243949244124005,0.0,3.1822222222222223,1.896551724137931,1
106.7234242672645,40.1773092542591,2.5038189568603872,37.16460888602379,0.6666666666666666,3893.8483643214877,12.329848625233808,1.361383076143577,0.43732969291924434,0.0,102.75666666666666,4.068965517241379,62.487489013487604,48.9737472338416,2.9626150204073256,36.98341179940374,0.6666666666666666,8998.601928728669,32.39793215792588,2.7555114527501834,0.32899751682700323,0.0,3.29888888888889,1.9310344827586208,1
94.0534573859287,41.478732379189275,2.636384654151881,34.70744197724193,0.6666666666666666,4688.360917869671,9.89378572087304,1.6550190145593895,0.2373341872353949,0.0,116.71222222222222,4.172413793103448,151.34613493003783,41.26243585689037,2.636815239575508,41.859367118064796,0.6666666666666666,13123.814304646392,38.226218900800575,4.007078122235222,0.3258232523518191,0.0,3.29888888888889,1.9655172413793103,1
105.35731240680079,40.99407734408226,2.7614907434563762,38.85196608273619,0.6666666666666666,5695.060470158031,11.37275045266307,1.5029295178073336,0.3227114297283501,0.0,135.98333333333332,4.172413793103448,61.8322126106452,44.11013959102377,2.4712434299485837,25.911760117786535,0.6666666666666666,8989.482977849304,37.30939044538786,2.9189320546257718,0.1388587499883484,0.0,3.3955555555555557,1.9310344827586208,1
54.49363751683527,43.429463664735145,2.7834751680598564,26.96151156915886,0.6666666666666666,6152.047558188413,12.764451998932032,1.6184903915500797,0.26839783636107795,0.0,139.99555555555557,4.482758620689655,35.28162502715593,47.166214247450235,2.6193500980766338,24.661731299450278,0.6666666666666666,5901.2452677323045,37.364326381800765,3.928637916191468,0.25273373963352636,0.0,3.29888888888889,1.9655172413793103,1
49.24725323182982,44.31281127332501,2.8389559599637777,26.23294204486028,0.6666666666666666,6777.9653967589,11.881312603040044,1.5330737023345609,0.32518145677035276,0.0,141.8622222222222,4.517241379310345,85.46658741990964,43.90262025839825,2.4000225859544457,28.00332034349636,0.6666666666666666,9064.765184845623,32.40084527683862,2.3424851394361177,0.16958288705414387,0.0,3.432222222222223,2.0,1
49.754632323319015,45.12545563494884,2.96132298432626,25.128924586729568,0.6666666666666666,7218.629505212476,12.30418393704582,1.576298172310181,0.23920435189300296,0.0,141.64888888888888,4.586206896551724,74.98056404152477,44.314772254388046,2.4755536344939513,27.02412098637584,0.6666666666666666,7870.382841160279,40.03298945810741,3.4703270487847315,0.15360820592652005,0.0,3.560000000000001,2.0344827586206895,1
48.85339891881501,44.79713436999132,3.044934647353225,25.362568746521482,0.6666666666666666,8114.011687660684,12.138286069874482,1.6463341669367073,0.29343847508047066,0.0,143.1288888888889,4.689655172413793,37.587395356479036,46.200873235092,2.5387368170898528,24.147936893322168,0.6666666666666666,4641.548708898835,37.427284100575946,3.660120673485653,0.2071156844547656,0.0,3.6322222222222225,2.0344827586206895,1
74.5401801931632,42.11683384405198,2.830878037499706,29.459678819436164,0.6666666666666666,11652.552439895317,13.374574218371436,1.5407668708473297,0.28757710403251524,0.0,146.89333333333332,4.758620689655173,24.756990439834826,50.09937216546578,2.76771070857164,21.555602156286213,0.6666666666666666,1636.6938442145608,33.505372419309936,2.8192806930738454,0.36279737588768957,0.0,3.64888888888889,2.0,1
57.41557759111303,43.47263045641507,2.955799191925378,27.543365931073176,0.6666666666666666,11347.453609171796,12.981994434092883,1.5478585109933791,0.31867450621780735,0.0,156.8488888888889,4.896551724137931,34.28980172948478,46.698433354018164,2.6808944362330926,24.026831823548836,0.6666666666666666,3449.2631662092485,30.850878272295574,3.0793468103020616,0.06718359930153277,0.0,3.6322222222222225,2.0344827586206895,1
43.39965458285966,45.888949437797656,3.1269170239415627,23.606205956923702,1.3333333333333333,9818.761025798362,15.815298596529885,2.1920208072417435,0.12394332041785913,0.0,160.04555555555555,5.0344827586206895,41.92209039312801,46.57057958048855,2.655033063819188,25.548196742667145,0.6666666666666666,3356.8967746569515,30.74001704399535,2.663723231261604,0.10377232126051013,0.0,3.555555555555557,2.0689655172413794,1
59.77499468105013,43.70670062033501,3.0520887352708743,28.447044722417278,0.6666666666666666,13256.912555046823,15.093564156989316,1.7491117194800239,0.2779636782033505,0.0,158.63222222222217,5.758620689655173,84.72326641526055,45.689071409046186,2.779775746792008,34.05570165957623,0.6666666666666666,4273.667869287412,35.162703524119934,3.3027816475192147,0.18663272900842723,0.0,3.543333333333335,2.0344827586206895,1
105.17691038308534,42.546462854870605,3.15745099207071,37.71241353802784,0.6666666666666666,16566.979229600416,15.021499160721135,1.9478429241916813,0.17094184761682754,0.0,157.07666666666668,5.758620689655173,35.188120041204144,48.10247803455415,2.565933680948777,24.88673849023867,0.6666666666666666,2091.8817458645412,31.148379840134908,2.604483134121742,0.21541308946262397,0.0,3.3122222222222217,2.0344827586206895,1
86.12575661922583,44.38150954224128,3.146030156889603,33.774729357145254,1.3333333333333333,13868.989004476807,14.04031687745288,1.5538449171102748,0.28208588773399934,0.0,155.02666666666667,5.758620689655173,36.34213311719096,54.32289820511842,2.2585825778850785,24.3717946576185,0.6666666666666666,2711.030811341077,23.314463018439824,1.9865107371796649,0.08039015832640808,0.0,2.848888888888889,1.8275862068965518,1
114.4076080431989,44.21636842717553,3.2416076869658075,37.96364263721703,1.3333333333333333,14290.408085648765,12.674801823062012,1.5619716549049862,0.2522593984498665,0.0,151.23222222222225,5.724137931034483,28.70177536956124,53.69577377576116,2.4110668748762594,22.510040656203607,0.6666666666666666,2666.179663873905,22.899393920027933,1.5592147084285304,0.26947451383310156,0.0,2.6933333333333342,1.8620689655172413,1
52.375813560223456,51.98363053585073,2.81219148844888,25.15648295124118,1.3333333333333333,10518.52316669418,15.962706265686109,1.5158662888956922,0.3077172790889979,0.0,147.71555555555557,5.758620689655173,54.75862413506437,55.581722745757546,2.54593728721771,33.90520573678528,0.6666666666666666,4322.822213090243,28.05085892571924,1.8523167815800425,0.12845753648693845,0.0,2.5788888888888883,1.6896551724137931,1
63.89579378578357,53.14919027453468,3.0078468095703483,29.802942437557498,1.3333333333333333,11906.640035846425,19.280312402339064,1.885974942088408,0.14577663073584793,0.0,145.37888888888887,5.793103448275862,20.45454998868174,49.725631101686666,2.3438271738082306,18.293633287054988,2.0,2011.2811918339632,34.348907488281526,2.767334606223206,0.1792438951563353,0.0,2.2055555555555557,1.6551724137931034,1
50.18652273463628,50.686357324973244,3.1777802038252414,24.380637215153826,1.3333333333333333,11010.008843767519,17.182583793456843,1.5503913034832013,0.24756974673818166,0.0,142.82222222222222,5.793103448275862,24.844120108321928,52.827800456018295,2.3624629459762696,19.114468465177907,0.6666666666666666,3577.89939900418,34.13194959824892,2.1747449894759447,0.1678804727207066,0.0,2.205555555555556,1.6896551724137931,1
124.52703260488283,45.81811723264788,3.375219339484354,39.639238020829545,1.3333333333333333,9195.259569962032,17.506016577734442,1.729616886016113,0.17273294276596937,0.0,138.1788888888889,5.9655172413793105,17.69137305879461,50.61760371010543,2.541366193508758,17.16418335421738,2.0,2999.477210689273,38.67913540142325,2.3875977812316207,0.11821850527733217,0.0,2.223333333333334,1.6896551724137931,1
52.233041901812705,49.24120484373583,3.1453153241596787,23.720902983064903,1.3333333333333333,10162.99756970672,16.779238306149296,1.5568903948360746,0.2132332852115162,0.0,136.49888888888887,6.0344827586206895,18.506191458736755,50.82403624407652,2.5645370161480057,17.144793252090558,2.0,3480.503108101898,36.76991670485677,1.9242632419592502,0.19674224519581596,0.0,2.232222222222222,1.6896551724137931,1
54.60188629115335,49.146765794413476,3.2312229035305786,23.8235727691561,1.3333333333333333,9832.013271371203,17.277004837895333,1.6301771489308485,0.19946692408140002,0.0,136.4988888888889,6.0344827586206895,60.29522189349104,54.53912354880021,2.6583304550219413,29.70273597170533,0.6666666666666666,5914.593104771449,34.86336905049768,2.0771012361010883,0.21595603468280167,0.0,1.9155555555555557,1.7241379310344827,1
135.02233823219808,46.209014128640575,3.6433273884273905,46.08765769472033,1.3333333333333333,8358.343627069873,21.042809046180082,1.5961478550798995,0.27423797372854525,0.0,136.49888888888887,6.068965517241379,31.50046390840175,46.87765782127155,2.860710019396225,26.37944373053123,2.0,4189.263309293038,31.38387208447341,3.0632731412494354,0.04581127277875534,0.0,1.9155555555555557,1.6896551724137931,1
47.00464991312744,51.81178732394347,3.1104029308650323,25.823661457578375,1.3333333333333333,11227.741504500416,16.891550413483003,1.4978696665830264,0.2437009336315945,0.0,136.49888888888887,6.068965517241379,26.28502139724571,51.116309895884875,2.780425293227588,19.525908530952968,2.0,4475.960250671527,38.90231186951269,1.8918280106492649,0.030899831887352427,0.0,2.0055555555555555,1.7241379310344827,1
62.71158233264833,54.50271543658837,2.9848511005326106,29.827764125349127,0.6666666666666666,12383.200065525634,15.787560586255722,1.8252329593462497,0.220688206817303,0.0,133.42666666666662,6.241379310344827,26.55779010083135,51.92727405845014,2.726667863751243,22.583928037528665,2.0,4755.900958899337,31.87435559242772,1.8871757090419305,0.12421082291273139,0.0,1.9433333333333327,1.6896551724137931,1
86.34784609564262,56.24709531650907,2.960179894133444,33.83142950462084,0.6666666666666666,11896.360602208473,19.370612451521367,2.093029576258803,0.1001333738624371,0.0,129.19555555555553,6.275862068965517,24.814344499536812,48.766374531549815,2.5422172044307767,18.35703715962596,2.0,5014.86099780908,35.489760552438554,1.8081882019486708,0.1715315016940004,0.0,1.9733333333333334,1.5862068965517242,1
64.09429462208142,54.60940921589045,3.0148897941242208,29.93305025540954,0.6666666666666666,9451.670640663724,15.710879514566614,1.4636733973395368,0.26319161649652134,0.0,126.64555555555555,6.0,41.59657179385116,46.6904314264175,2.8819981556634713,27.515607789267783,2.0,6388.635916843067,32.8022576939847,2.295567345821472,0.1279016109399012,0.0,1.9433333333333327,1.5517241379310345,1
94.20249685541185,57.02417856370015,3.155847709678029,37.80024784829045,0.6666666666666666,8401.14937593071,13.687393397826213,1.811460811078219,0.03165169425450792,0.0,127.18222222222222,5.862068965517241,20.4847927309999,49.9356691006427,2.7229381250995695,18.508834434867488,2.0,4575.749435584631,34.756681056159664,2.9392467651649414,0.04702749042279502,0.0,1.8455555555555558,1.5172413793103448,1
72.708564014071,55.4718387152042,3.0235062870944245,32.73247111503534,0.6666666666666666,6804.289623502192,12.351618865000944,1.6175103295653395,0.12772174814120665,0.0,127.47222222222223,5.379310344827586,30.397470967642118,51.61802463132618,2.6276809784959774,18.251725279238904,2.0,4156.358750164998,37.21639090431154,2.191454693953461,0.04559653018888457,0.0,1.7733333333333334,1.5172413793103448,1
63.94953581432839,51.99343593589138,3.0265309227408173,30.776813360607647,0.6666666666666666,7041.574379996618,18.114230169991856,1.8284581305177685,0.12759749266908527,0.0,115.36555555555556,4.862068965517241,22.673334270659176,50.27744298489662,2.8236935452736307,17.73210945520443,2.0,4146.106146743922,35.73691662041483,2.292593892687515,0.05416118008320499,0.0,1.7733333333333334,1.4827586206896552,1
71.01025241510835,51.80982375177711,2.9450122971712274,31.737387013492935,0.6666666666666666,6580.801677557331,21.203822488083688,1.3776140905144416,0.33554030839733534,0.0,114.77888888888886,4.206896551724138,24.061462014279872,50.275081788160556,3.018758769461193,19.648337317667327,2.0,3932.962602047735,35.207351528618176,2.1127615124919346,0.13464900611766714,0.0,2.182222222222222,1.5517241379310345,1
97.41858176340462,50.62281432260416,3.0114162835944907,35.25869765986391,0.6666666666666666,7373.305033665653,18.41330133760721,1.771554955228421,0.18113281309402993,0.0,93.09333333333333,3.586206896551724,49.14845817295131,46.07542971076846,3.1399348276264716,28.486255837431482,0.6666666666666666,5332.70976789823,42.10129579614872,2.7105725062874804,0.15183014718841403,0.0,2.1066666666666665,1.5862068965517242,1
147.74121488034424,49.34791224731402,3.107529720721698,40.99440130287208,0.6666666666666666,9073.847324549308,19.24237370617476,1.932257505722402,0.18792993095005978,0.0,91.38333333333334,3.206896551724138,19.817808002909405,49.96070752723716,2.913692825113681,17.813260974372348,2.0,3473.2481843272044,30.618917116789248,2.2889997973950176,0.10700572672666142,0.0,2.106666666666667,1.5172413793103448,1
166.411173734231,49.21294693092651,3.235473022491026,45.48411701049432,0.6666666666666666,9334.988701290085,17.446203254382624,2.6345437454360026,0.3617607342711174,0.0,78.29333333333331,3.1724137931034484,18.84168864265292,49.1192489833586,2.915525805153018,17.526497076952552,2.0,3226.518689610997,37.66787781555195,3.50088873799071,0.2025638054415916,0.0,2.0222222222222226,1.4482758620689655,1
152.92072944820845,49.47061261715336,3.2727447415319295,47.62988085841206,0.6666666666666666,8935.805685385705,19.166954776510465,2.683245229533563,0.269728724875182,0.0,62.82333333333334,2.8620689655172415,21.937068142291537,48.623611712967204,3.094051753771693,19.078797145861948,2.0,2868.756552447107,35.1871433369422,2.8363792745828627,0.13403356768461344,0.0,2.0222222222222226,1.3448275862068966,1
77.80093517464448,51.551065456557225,3.185384421403322,36.722523740135266,0.6666666666666666,6249.041294863045,18.851523917533655,1.879201286970014,0.12887764022720907,0.0,57.99555555555556,2.793103448275862,39.336748099921955,46.83920728878951,3.1461166046340816,25.82568405824819,2.0,2718.1166268917723,38.80810669579574,2.538891611955214,0.0820920958861765,0.0,1.826666666666666,1.2758620689655173,1
34.869562810388906,53.84345685852998,2.8808403985650313,21.59481215540221,2.0,4871.365498427939,20.442892765099998,1.6949334742435225,0.282134923389464,0.0,54.422222222222224,2.793103448275862,92.2069314174506,44.35284614175346,3.5932576436345496,42.732804353402145,0.6666666666666666,3699.582838357551,34.79368055688326,3.6913112623319653,0.08442114684262864,0.0,1.9288888888888882,1.3448275862068966,1
39.05075684621907,56.52368498815753,2.816278411359837,21.602593042437462,2.0,4508.105550150352,21.56813936684557,1.7067316037100984,0.2894942058956723,0.0,52.423333333333325,2.7586206896551726,35.43853218378708,51.496382475546945,2.681462648509102,22.35210247785809,0.6666666666666666,3465.142225841251,34.18065620262212,2.6387429937054327,0.10709819879238583,0.0,1.9288888888888882,1.4482758620689655,1
39.591178920594096,52.96155133412306,2.937174777464474,22.797510260940903,0.6666666666666666,6714.652709786542,22.12358707135536,1.6997009670371843,0.2893696786083675,0.0,48.3788888888889,2.6206896551724137,44.733930065390005,51.10536051952066,2.8286766663480276,27.798698199799325,2.0,3152.7285956867745,34.37115268189899,2.8987670145390236,0.14413771067119807,0.0,1.9655555555555557,1.5517241379310345,1
49.59449204477143,55.789434627625745,2.7376354195613337,22.42409127447904,1.3333333333333333,5991.5579335779275,20.069092775731008,2.250438614915245,0.19442162235496138,0.0,40.83222222222221,2.413793103448276,79.74042885316415,53.11376593504145,2.97088086431441,33.15383099063638,0.6666666666666666,4020.548707470052,30.058806668172906,2.178324283961162,0.05679037150094205,0.0,1.9122222222222225,1.5517241379310345,1
33.931868249940386,52.9388872913664,3.1328027336889543,21.334770037590182,1.3333333333333333,7808.464098426804,19.07660381737287,1.6163421519624264,0.267217166432057,0.0,21.765555555555554,2.2413793103448274,25.681441666349773,48.48618441173247,3.093258483508836,21.486488646662245,2.6666666666666665,2301.3427726244363,28.755902644792286,2.1805983272819685,0.12106423278950898,0.0,1.973333333333333,1.5517241379310345,1
63.48377464746155,56.36527519431543,3.0470592005453705,24.260973382872912,1.3333333333333333,7359.171810857171,18.312532424820915,1.5637178131696279,0.236257092788078,0.0,11.365555555555558,1.5862068965517242,81.13177253691723,51.14220161932619,3.2311187101761734,39.40168714148747,2.6666666666666665,2946.0178613378093,32.79531769281533,3.013930515295469,0.0700362901467391,0.0,1.8888888888888886,1.5517241379310345,1
77.93136398375923,56.2333271041483,3.1596000293017372,30.37663355108623,0.6666666666666666,8272.284480473256,15.950571217117897,1.6828618338233543,0.12472088934864829,0.0,11.276666666666667,1.6896551724137931,23.868468309434327,45.22865116967903,2.8924647964843277,21.893161788321397,2.6666666666666665,2732.2102617839164,29.64244448724571,3.569766443459272,0.25184020127790535,0.0,1.8888888888888886,1.5517241379310345,1
70.33075977025995,54.62415280372712,3.271526651947272,31.30819180479861,0.6666666666666666,8835.266991359575,18.994699177396512,1.6438068392299072,0.24267655540141242,0.0,10.315555555555553,1.7586206896551724,29.213808489580213,44.73929084149079,2.9051403044750495,22.361325394568972,0.6666666666666666,2979.9676380656692,26.59912149577991,2.827879667372414,0.12370792086321307,0.0,1.8888888888888886,1.5862068965517242,1
46.413188874689126,48.84869247052364,3.2677688026571254,24.817253967355867,0.6666666666666666,9410.952032192134,17.856635447243434,2.1542079928435665,0.39065515568799486,0.0,10.845555555555556,1.9655172413793103,61.46415031033511,47.487535352193945,2.858522242007641,30.93797313706426,0.6666666666666666,2875.677938352703,23.39790647070089,1.9957521338988424,0.28157782753506666,0.0,1.795555555555555,1.6206896551724137,1
43.667603574156665,51.30798373024301,3.361308383982843,25.793494617098034,0.6666666666666666,8277.59489448921,18.86788179795701,2.15345219541278,0.31765519412807597,0.0,11.556666666666665,1.9655172413793103,28.69156969028991,43.96462106846516,3.2271455384678656,21.83740225951039,0.6666666666666666,3392.5633518355367,21.24552556037372,1.9090002386697167,0.34264219128479584,0.0,1.876666666666666,1.6551724137931034,1
58.755471776830404,52.7169074719221,3.293615195126747,27.30021993248156,0.6666666666666666,8418.982696979752,16.96307073555772,1.5279925017940885,0.24031426846204462,0.0,11.688888888888888,1.9655172413793103,38.03907524929787,45.72506030747104,3.058907320652671,24.002338987868253,0.6666666666666666,3292.8966596214877,26.50306252121368,2.3257577099053317,0.3654583867371085,0.0,1.9288888888888882,1.6551724137931034,1
53.25014044721144,47.19313822665707,3.4012273167514193,31.11249410413759,0.6666666666666666,5543.905460364642,19.074936669159968,2.1317654121679146,0.28098402770441705,0.0,10.78222222222222,2.103448275862069,29.62614414721944,43.244524513277824,3.146290243882237,21.17766822744035,0.6666666666666666,3983.246270782698,25.538201738352768,2.428597706592882,0.14113944734361328,0.0,1.7788888888888883,1.6896551724137931,1
45.27343574268328,50.23761731492783,2.9606851557893883,25.79727130693569,0.6666666666666666,5785.605019250662,18.70408120506937,1.7165883792865269,0.2560166655540755,0.0,9.93888888888889,2.1379310344827585,29.576672618589303,42.4579212508381,3.296959041829325,19.86106666136287,0.6666666666666666,4322.719556725035,35.697467939839385,2.2208904286169573,0.11726310436339052,0.0,1.7788888888888883,1.6896551724137931,1
