R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
10,51.824483069337084,3.7200619638903936,41.26817891643336,1.3333333333333333,10087.05027024216,25.86387884130403,1.9378061259405712,0.1127789943844671,0.0,8.09333333333333,3.1379310344827585,10,50.102193456715895,3.804478144222247,40.355425287719115,0.6666666666666666,4697.409474061989,17.717152306500168,2.297178175019866,0.10642578591082637,0.0,1.3788888888888888,1.1724137931034482,0
10,53.81728537165549,3.9382213561447705,50.980149849801464,1.3333333333333333,9042.190756573485,29.454856897652633,2.0626433574178575,0.05495931738814368,0.0,7.7955555555555565,3.103448275862069,10,45.49408664212551,3.617348353789828,22.62039933545323,3.333333333333333,2881.1185612936106,15.674308688913925,1.479920166044495,0.3627120846912915,0.0,1.5833333333333333,1.1724137931034482,0
10,44.79592867452144,3.5040572288374214,37.12512284465272,0.6666666666666666,21079.719899810352,29.93356649221539,1.8643184040948684,0.30747464178172296,0.0,8.448888888888886,3.206896551724138,10,38.60477462279641,3.5665338985458983,40.03827425026226,0.6666666666666666,5951.4682767269005,16.11513565805666,1.6346317454508226,0.22301313715267784,0.0,1.888888888888889,1.1724137931034482,0
10,44.57631844837406,3.5517200378705756,43.210732786411164,0.6666666666666666,20770.95778459546,29.72518323434514,1.9404495684503704,0.2569010838819633,0.0,8.693333333333332,3.103448275862069,10,47.13409257820959,3.538467241001646,35.33148482455795,3.333333333333333,4049.7237054291936,10.644560322984944,1.4226874536116727,0.3982951472278033,0.0,1.805555555555556,1.103448275862069,0
10,45.939523175327395,3.618543994632739,42.64216990181034,0.6666666666666666,16988.565928405365,29.26039494923799,2.2446839145846877,0.08193300973425265,0.0,9.232222222222221,3.0689655172413794,10,41.83507149224961,3.464798687152389,21.886748981653028,2.0,4645.906481186516,13.135494632096254,0.9499119475732563,0.6448487361986853,0.0,3.032222222222222,1.206896551724138,0
10,48.21865606503804,3.3817570302052884,32.26159702353179,0.6666666666666666,14518.999000551159,30.100504722057337,2.092974039250637,0.2049414760133044,0.0,10.955555555555554,3.1724137931034484,10,40.512877827211206,3.786366911484474,25.16487833252014,0.6666666666666666,5972.987492192836,12.563844594392606,1.2740814878458115,0.5242953553540469,0.0,4.543333333333333,1.2413793103448276,0
10,49.67789839914676,3.303103306721345,32.07400531357577,0.6666666666666666,14828.646913145802,28.551900955949634,2.0246628048673783,0.06653979248580759,0.0,13.143333333333336,3.206896551724138,10,44.58142533377161,3.842438581122401,22.333940815885086,2.0,5255.4949113117755,13.588950381339373,1.4120052530231204,0.33691523802543244,0.0,5.515555555555554,1.2758620689655173,0
10,52.353324228866576,3.1839401039718074,33.32649449577542,0.6666666666666666,18204.597790222895,30.56859340932789,2.143710690698545,0.1554704661377637,0.0,13.223333333333333,3.103448275862069,10,41.57209205028849,3.8958072642110437,29.509338456071397,1.3333333333333333,6463.186229634178,14.928982320918749,1.8356172842094924,0.34260268211087985,0.0,6.378888888888889,1.2413793103448276,0
10,52.66888999622135,3.2919795266068976,33.61192556214343,0.6666666666666666,19942.036425850634,29.9663736852375,2.0312742469664946,0.15503817081424537,0.0,13.223333333333333,2.8620689655172415,10,41.6723171835375,3.907506276323787,36.772663563485,1.3333333333333333,6822.563250549168,12.927204227341917,1.1971092859351564,0.48785624411089906,0.0,6.965555555555555,1.1724137931034482,0
10,56.98592827589329,3.166987797798085,47.60991286965894,0.6666666666666666,28509.83292931374,32.15138475483599,3.634731564122418,0.15888564382542614,0.0,12.982222222222221,2.793103448275862,10,45.795493041330545,3.715181917670388,27.220480161847775,1.3333333333333333,7137.378580880418,11.867615334089692,1.786790157642801,0.27929600156624945,0.0,7.712222222222222,1.1379310344827587,0
