R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
10,46.561573493560495,3.463065534689111,26.906844794147325,0.6666666666666666,10953.758810674724,16.717248398202003,2.7242504760405106,0.3893708119065242,0.0,0.4888888888888888,0.8620689655172413,10,54.07280735281576,3.605587803376464,33.46356833686764,0.6666666666666666,2278.183742230698,11.243757601968696,1.4593158018053318,0.3127265909903042,0.0,4.4722222222222205,1.5517241379310345,0
10,47.21469192557353,3.5529144317987944,25.174241775172604,0.6666666666666666,11087.02636917256,13.079064099565585,2.405006998028521,0.33793215635846313,0.0,0.4888888888888888,0.896551724137931,10,52.48634759674821,3.7881613427441674,34.5945687739787,2.6666666666666665,1834.6699443585867,12.955520420832727,1.4982192186555225,0.30799436213814657,0.0,4.578888888888888,1.5862068965517242,0
10,55.001031625888196,3.559581270164523,40.730907421583474,0.6666666666666666,14805.124626108423,13.892864070479902,2.0678752732854297,0.14345793647118632,0.0,0.4888888888888888,0.896551724137931,10,46.57298862051311,3.4431156361033577,16.47012641745863,0.6666666666666666,2798.7869957533508,13.083263985882922,1.9249247355295023,0.3216992216381569,0.0,4.822222222222222,1.5517241379310345,0
10,55.72249972359401,3.632907410672939,47.52763936359067,0.6666666666666666,18407.163903877037,13.196370790816161,1.8640478832930205,0.08938250122654375,0.0,0.4988888888888887,0.896551724137931,10,48.150623036694256,3.7335949790282874,16.748240540995702,0.6666666666666666,2138.6381650950702,12.360897461246907,2.0781024010776776,0.37407942558246254,0.0,5.312222222222221,1.5517241379310345,0
10,53.59264156017867,3.8560812472019754,48.04374496149312,0.6666666666666666,18498.763661431425,14.648990234606174,1.570722405463825,0.4039663933723635,0.0,0.4888888888888889,0.896551724137931,10,43.34419604820569,3.922784643028898,38.929518205097104,0.6666666666666666,5940.293961878803,12.518760688653003,2.3974942074490597,0.32512867915879945,0.0,5.676666666666668,1.5862068965517242,0
10,44.01183395705129,4.074138721040409,39.09334985862173,1.3333333333333333,11915.85349383715,15.81793179623702,2.5307556862926845,0.15142665461847432,0.0,0.48888888888888893,0.8620689655172413,10,46.24555309001148,3.8674983076190204,22.479369955611517,0.6666666666666666,3052.8006375815944,13.074786684422008,1.7710936244624143,0.2691385183523543,0.0,6.0055555555555555,1.5517241379310345,0
10,51.92282274844159,3.489691737653559,32.49400892139174,0.6666666666666666,19677.12569240731,15.193261084861263,2.073545855043915,0.15491125475469375,0.0,0.4888888888888889,0.896551724137931,10,53.60545990078312,3.5918647265978274,34.04559449501058,0.6666666666666666,3969.6564389086084,10.15286258627441,1.140398155789941,0.5313855918450751,0.0,6.32888888888889,1.5172413793103448,0
10,48.48240041024698,3.4435859289051045,25.503592937902155,1.3333333333333333,15689.615415843075,15.964118515876748,1.9293971573286792,0.30597722008287404,0.0,0.4766666666666667,0.896551724137931,10,46.507089926481015,3.6045601512000647,21.19067318481205,0.6666666666666666,2898.3653754840125,8.194444651762183,1.1981118831742918,0.5090961998260164,0.0,6.595555555555555,1.4482758620689655,0
10,53.43302450906039,3.6630040818071494,46.15975898714723,0.6666666666666666,22056.503890629294,13.86561083005688,1.9199179469641288,0.4287131152241477,0.0,0.4888888888888889,0.896551724137931,10,50.527424538766276,3.525622713474806,21.41059674242105,0.6666666666666666,3504.900452571711,11.083426653577533,1.414812260333329,0.405021982669377,0.0,6.528888888888891,1.4137931034482758,0
10,49.278991116979896,3.6390355354761867,32.474570742455064,1.3333333333333333,15780.21782822768,11.399898511349988,2.0623745597099195,0.45464824866103576,0.0,0.48888888888888893,0.896551724137931,10,52.84991651858023,3.709774770699539,35.84478110001393,0.6666666666666666,5519.4438897626305,11.937171580375434,1.5069883717274069,0.32896028604810235,0.0,6.782222222222219,1.3793103448275863,0
